zip,primary_city,state,county,latitude,longitude,irs_estimated_population
71043,Hosston,LA,Caddo Parish,32.88,-93.88,390
71044,Ida,LA,Caddo Parish,33,-93.89,530
71045,Jamestown,LA,Bienville Parish,32.33,-93.2,480
71046,Keatchie,LA,De Soto Parish,32.15,-93.96,1150
71047,Keithville,LA,Caddo Parish,32.29,-93.92,9350
71048,Lisbon,LA,Claiborne Parish,32.84,-92.85,130
71049,Logansport,LA,De Soto Parish,31.97,-93.99,2690
71050,Longstreet,LA,De Soto Parish,32.09,-93.95,63
71051,Elm Grove,LA,Bossier Parish,32.34,-93.49,1730
71052,Mansfield,LA,De Soto Parish,32.03,-93.7,8110
71055,Minden,LA,Webster Parish,32.61,-93.28,15230
71058,Minden,LA,Webster Parish,32.61,-93.28,1111
71060,Mooringsport,LA,Caddo Parish,32.68,-93.96,2380
71061,Oil City,LA,Caddo Parish,32.74,-93.97,1270
71063,Pelican,LA,De Soto Parish,31.89,-93.55,560
71064,Plain Dealing,LA,Bossier Parish,32.9,-93.69,2470
71065,Pleasant Hill,LA,Sabine Parish,31.81,-93.51,890
71066,Powhatan,LA,Natchitoches Parish,31.87,-93.2,101
71067,Princeton,LA,Bossier Parish,32.61,-93.49,2870
71068,Ringgold,LA,Bienville Parish,32.32,-93.28,2550
71069,Rodessa,LA,Caddo Parish,32.97,-93.99,460
71070,Saline,LA,Natchitoches Parish,32.16,-92.97,1220
71071,Sarepta,LA,Webster Parish,32.89,-93.45,2060
71072,Shongaloo,LA,Webster Parish,32.94,-93.29,1170
71073,Sibley,LA,Webster Parish,32.54,-93.29,1810
71075,Springhill,LA,Webster Parish,33,-93.46,4300
71078,Stonewall,LA,De Soto Parish,32.26,-93.81,6730
71079,Summerfield,LA,Claiborne Parish,32.93,-92.8,220
71080,Taylor,LA,Bienville Parish,32.56,-93.14,174
71082,Vivian,LA,Caddo Parish,32.87,-93.98,3580
71101,Shreveport,LA,Caddo Parish,32.51,-93.75,4670
71102,Shreveport,LA,Caddo Parish,32.47,-93.79,42
71103,Shreveport,LA,Caddo Parish,32.49,-93.77,4700
71104,Shreveport,LA,Caddo Parish,32.48,-93.73,10420
71105,Shreveport,LA,Caddo Parish,32.46,-93.71,17710
71106,Shreveport,LA,Caddo Parish,32.38,-93.73,29340
71107,Shreveport,LA,Caddo Parish,32.6,-93.86,25080
71108,Shreveport,LA,Caddo Parish,32.47,-93.79,14650
71109,Shreveport,LA,Caddo Parish,32.47,-93.81,14570
71110,Barksdale AFB,LA,Bossier Parish,32.51,-93.6,3010
71111,Bossier City,LA,Bossier Parish,32.57,-93.7,36840
71112,Bossier City,LA,Bossier Parish,32.44,-93.63,27630
71113,Bossier City,LA,Bossier Parish,32.51,-93.66,454
71115,Shreveport,LA,Caddo Parish,32.27,-93.58,13080
71118,Shreveport,LA,Caddo Parish,32.39,-93.8,20560
71119,Shreveport,LA,Caddo Parish,32.49,-93.93,9330
71120,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71129,Shreveport,LA,Caddo Parish,32.39,-93.91,11520
71130,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71133,Shreveport,LA,Caddo Parish,32.47,-93.79,952
71134,Shreveport,LA,Caddo Parish,32.47,-93.79,398
71135,Shreveport,LA,Caddo Parish,32.47,-93.79,780
71136,Shreveport,LA,Caddo Parish,32.47,-93.79,483
71137,Shreveport,LA,Caddo Parish,32.47,-93.79,496
71138,Shreveport,LA,Caddo Parish,32.47,-93.79,596
71148,Shreveport,LA,Caddo Parish,32.47,-93.79,445
71149,Shreveport,LA,Caddo Parish,32.47,-93.79,767
71150,Shreveport,LA,Caddo Parish,32.52,-93.75,0
71151,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71152,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71153,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71154,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71156,Shreveport,LA,Caddo Parish,32.47,-93.79,0
71161,Shreveport,LA,Caddo Parish,32.47,-93.79,44
71162,Shreveport,LA,Caddo Parish,32.47,-93.79,211
71163,Shreveport,LA,Caddo Parish,32.47,-93.79,114
71164,Shreveport,LA,Caddo Parish,32.47,-93.79,26
71165,Shreveport,LA,Caddo Parish,32.47,-93.79,33
71166,Shreveport,LA,Caddo Parish,32.47,-93.79,197
71171,Bossier City,LA,Bossier Parish,32.51,-93.66,639
71172,Bossier City,LA,Bossier Parish,32.51,-93.66,97
71201,Monroe,LA,Ouachita Parish,32.53,-92.11,16800
71202,Monroe,LA,Ouachita Parish,32.4,-92.06,19960
71203,Monroe,LA,Ouachita Parish,32.51,-92.08,29530
71207,Monroe,LA,Ouachita Parish,32.51,-92.08,694
71208,Monroe,LA,Ouachita Parish,32.49,-92.07,0
71209,Monroe,LA,Ouachita Parish,32.53,-92.07,18
71210,Monroe,LA,Ouachita Parish,32.51,-92.08,901
71211,Monroe,LA,Ouachita Parish,32.51,-92.08,1527
71212,Monroe,LA,Ouachita Parish,32.51,-92.08,29
71213,Monroe,LA,Ouachita Parish,32.51,-92.08,161
71217,Monroe,LA,Ouachita Parish,32.49,-92.1,0
71218,Archibald,LA,Richland Parish,32.36,-91.73,303
71219,Baskin,LA,Franklin Parish,32.25,-91.74,990
71220,Bastrop,LA,Morehouse Parish,32.77,-91.9,16710
71221,Bastrop,LA,Morehouse Parish,32.77,-91.9,1157
71222,Bernice,LA,Union Parish,32.82,-92.65,2550
71223,Bonita,LA,Morehouse Parish,32.91,-91.67,280
71225,Calhoun,LA,Ouachita Parish,32.5,-92.34,7450
71226,Chatham,LA,Jackson Parish,32.3,-92.45,1320
71227,Choudrant,LA,Lincoln Parish,32.53,-92.51,3590
71229,Collinston,LA,Morehouse Parish,32.68,-91.87,1190
71230,Crowville,LA,Franklin Parish,32.24,-91.59,374
71232,Delhi,LA,Richland Parish,32.45,-91.48,5170
71233,Delta,LA,Madison Parish,32.33,-90.93,177
71234,Downsville,LA,Union Parish,32.62,-92.41,3750
71235,Dubach,LA,Lincoln Parish,32.69,-92.65,3730
71237,Epps,LA,West Carroll Parish,32.6,-91.47,880
71238,Eros,LA,Ouachita Parish,32.39,-92.42,2590
71240,Fairbanks,LA,Ouachita Parish,32.64,-92.07,133
71241,Farmerville,LA,Union Parish,32.77,-92.4,8200
71242,Forest,LA,West Carroll Parish,32.79,-91.41,268
71243,Fort Necessity,LA,Franklin Parish,31.97,-91.81,210
71245,Grambling,LA,Lincoln Parish,32.52,-92.71,1930
71247,Hodge,LA,Jackson Parish,32.27,-92.72,1156
71249,Jigger,LA,Franklin Parish,32.03,-91.71,161
71250,Jones,LA,Morehouse Parish,32.94,-91.55,200
71251,Jonesboro,LA,Jackson Parish,32.23,-92.71,6150
71253,Kilbourne,LA,West Carroll Parish,32.99,-91.31,572
71254,Lake Providence,LA,East Carroll Parish,32.81,-91.18,4370
71256,Lillie,LA,Union Parish,32.92,-92.66,440
71259,Mangham,LA,Richland Parish,32.3,-91.78,1540
71260,Marion,LA,Union Parish,32.89,-92.23,2270
71261,Mer Rouge,LA,Morehouse Parish,32.77,-91.79,1170
71263,Oak Grove,LA,West Carroll Parish,32.86,-91.39,6130
71264,Oak Ridge,LA,Richland Parish,32.62,-91.77,870
71266,Pioneer,LA,West Carroll Parish,32.73,-91.43,1280
71268,Quitman,LA,Jackson Parish,32.34,-92.72,2510
71269,Rayville,LA,Richland Parish,32.47,-91.75,9790
71270,Ruston,LA,Lincoln Parish,32.53,-92.63,22220
71272,Ruston,LA,Lincoln Parish,32.53,-92.65,118
71273,Ruston,LA,Lincoln Parish,32.53,-92.63,1467
71275,Simsboro,LA,Lincoln Parish,32.53,-92.78,2080
71276,Sondheimer,LA,East Carroll Parish,32.57,-91.15,240
71277,Spearsville,LA,Union Parish,32.93,-92.6,1290
71279,Start,LA,Richland Parish,32.49,-91.86,507
71280,Sterlington,LA,Ouachita Parish,32.69,-92.06,4110
71281,Swartz,LA,Ouachita Parish,32.56,-91.98,528
71282,Tallulah,LA,Madison Parish,32.4,-91.18,6580
71284,Tallulah,LA,Madison Parish,32.4,-91.18,1147
71286,Transylvania,LA,East Carroll Parish,32.66,-91.25,380
71291,West Monroe,LA,Ouachita Parish,32.51,-92.14,28210
71292,West Monroe,LA,Ouachita Parish,32.4,-92.21,17940
71294,West Monroe,LA,Ouachita Parish,32.51,-92.14,1423
71295,Winnsboro,LA,Franklin Parish,32.16,-91.72,10700
71301,Alexandria,LA,Rapides Parish,31.29,-92.46,15870
71302,Alexandria,LA,Rapides Parish,31.2,-92.37,10930
71303,Alexandria,LA,Rapides Parish,31.28,-92.55,18340
71306,Alexandria,LA,Rapides Parish,31.29,-92.46,895
71307,Alexandria,LA,Rapides Parish,31.29,-92.46,779
71309,Alexandria,LA,Rapides Parish,31.29,-92.46,599
71315,Alexandria,LA,Rapides Parish,31.29,-92.46,1164
71316,Acme,LA,Concordia Parish,31.25,-91.76,66
71320,Bordelonville,LA,Avoyelles Parish,31.1,-91.9,157
71322,Bunkie,LA,Avoyelles Parish,30.95,-92.18,4830
71323,Center Point,LA,Avoyelles Parish,31.27,-92.21,840
71324,Chase,LA,Franklin Parish,32.09,-91.69,112
71325,Cheneyville,LA,Rapides Parish,31.01,-92.28,890
71326,Clayton,LA,Concordia Parish,31.72,-91.53,990
71327,Cottonport,LA,Avoyelles Parish,30.98,-92.05,3170
71328,Deville,LA,Rapides Parish,31.34,-92.15,6810
71329,Dupont,LA,Avoyelles Parish,30.92,-91.94,132
71330,Echo,LA,Rapides Parish,31.11,-92.24,191
71331,Effie,LA,Avoyelles Parish,31.21,-92.15,880
71333,Evergreen,LA,Avoyelles Parish,30.95,-92.1,460
71334,Ferriday,LA,Concordia Parish,31.63,-91.55,5900
71336,Gilbert,LA,Franklin Parish,32.05,-91.65,1140
71339,Hamburg,LA,Avoyelles Parish,31.03,-91.93,256
71340,Harrisonburg,LA,Catahoula Parish,31.76,-91.81,850
71341,Hessmer,LA,Avoyelles Parish,31.05,-92.12,2590
71342,Jena,LA,La Salle Parish,31.68,-92.12,5900
71343,Jonesville,LA,Catahoula Parish,31.62,-91.83,5510
71345,Lebeau,LA,St. Landry Parish,30.73,-91.98,200
71346,Lecompte,LA,Rapides Parish,31.08,-92.39,2390
71348,Libuse,LA,Rapides Parish,31.36,-92.4,415
71350,Mansura,LA,Avoyelles Parish,31.05,-92.05,3480
71351,Marksville,LA,Avoyelles Parish,31.12,-92.06,9190
71353,Melville,LA,St. Landry Parish,30.69,-91.74,1290
71354,Monterey,LA,Concordia Parish,31.4,-91.75,1410
71355,Moreauville,LA,Avoyelles Parish,31.03,-91.98,2250
71356,Morrow,LA,St. Landry Parish,30.82,-92.01,430
71357,Newellton,LA,Tensas Parish,32.07,-91.23,1200
71358,Palmetto,LA,St. Landry Parish,30.71,-91.9,870
71359,Pineville,LA,Rapides Parish,31.33,-92.41,36
71360,Pineville,LA,Rapides Parish,31.33,-92.41,29020
71361,Pineville,LA,Rapides Parish,31.33,-92.41,1097
71362,Plaucheville,LA,Avoyelles Parish,30.96,-91.98,1790
71363,Rhinehart,LA,Catahoula Parish,31.64,-91.99,89
71365,Ruby,LA,Rapides Parish,31.33,-92.23,45
71366,Saint Joseph,LA,Tensas Parish,31.95,-91.37,1260
71367,Saint Landry,LA,Evangeline Parish,30.88,-92.3,980
71368,Sicily Island,LA,Catahoula Parish,31.84,-91.65,1050
71369,Simmesport,LA,Avoyelles Parish,30.98,-91.81,2060
71371,Trout,LA,La Salle Parish,31.63,-92.24,1770
71373,Vidalia,LA,Concordia Parish,31.56,-91.44,5770
71375,Waterproof,LA,Tensas Parish,31.8,-91.38,680
71377,Wildsville,LA,Concordia Parish,31.61,-91.79,95
71378,Wisner,LA,Franklin Parish,31.98,-91.65,1740
71401,Aimwell,LA,Catahoula Parish,31.8,-91.95,92
71403,Anacoco,LA,Vernon Parish,31.25,-93.34,3850
71404,Atlanta,LA,Winn Parish,31.8,-92.73,620
71405,Ball,LA,Rapides Parish,31.41,-92.41,4710
71406,Belmont,LA,Sabine Parish,31.73,-93.5,220
71407,Bentley,LA,Grant Parish,31.51,-92.49,890
71409,Boyce,LA,Rapides Parish,31.31,-92.7,5020
71410,Calvin,LA,Winn Parish,31.96,-92.77,229
71411,Campti,LA,Natchitoches Parish,31.89,-93.11,2220
71414,Clarence,LA,Natchitoches Parish,31.83,-93.02,477
71415,Clarks,LA,Caldwell Parish,32.02,-92.13,540
71416,Cloutierville,LA,Natchitoches Parish,31.54,-92.9,560
71417,Colfax,LA,Grant Parish,31.51,-92.7,3800
71418,Columbia,LA,Caldwell Parish,32.1,-92.07,4840
71419,Converse,LA,Sabine Parish,31.78,-93.69,1790
71422,Dodson,LA,Winn Parish,32.07,-92.65,1130
71423,Dry Prong,LA,Grant Parish,31.57,-92.52,4220
71424,Elmer,LA,Rapides Parish,31.18,-92.67,1190
71425,Enterprise,LA,Catahoula Parish,31.89,-91.88,158
71426,Fisher,LA,Sabine Parish,31.49,-93.46,187
71427,Flatwoods,LA,Rapides Parish,31.4,-92.86,230
71428,Flora,LA,Natchitoches Parish,31.58,-93.11,35
71429,Florien,LA,Sabine Parish,31.44,-93.45,2550
71430,Forest Hill,LA,Rapides Parish,31.05,-92.52,2390
71431,Gardner,LA,Rapides Parish,31.26,-92.69,0
71432,Georgetown,LA,Grant Parish,31.75,-92.38,900
71433,Glenmora,LA,Rapides Parish,30.97,-92.58,3530
71434,Gorum,LA,Natchitoches Parish,31.44,-92.94,89
71435,Grayson,LA,Caldwell Parish,32.04,-92.11,2570
71438,Hineston,LA,Rapides Parish,31.12,-92.82,1510
71439,Hornbeck,LA,Vernon Parish,31.32,-93.39,1460
71440,Joyce,LA,Winn Parish,31.89,-92.39,295
71441,Kelly,LA,Caldwell Parish,31.95,-92.15,520
71443,Kurthwood,LA,Vernon Parish,31.33,-93.16,0
71446,Leesville,LA,Vernon Parish,31.13,-93.27,17770
71447,Lena,LA,Rapides Parish,31.46,-92.77,1100
71448,Longleaf,LA,Rapides Parish,31,-92.51,41
71449,Many,LA,Sabine Parish,31.56,-93.47,7180
71450,Marthaville,LA,Natchitoches Parish,31.8,-93.39,870
71452,Melrose,LA,Natchitoches Parish,31.57,-92.95,59
71454,Montgomery,LA,Grant Parish,31.66,-92.88,1810
71455,Mora,LA,Rapides Parish,31.36,-92.93,239
71456,Natchez,LA,Natchitoches Parish,31.67,-93.04,1090
71457,Natchitoches,LA,Natchitoches Parish,31.75,-93.09,19700
71458,Natchitoches,LA,Natchitoches Parish,31.75,-93.09,849
71459,Fort Polk,LA,Vernon Parish,31.05,-93.22,8360
71460,Negreet,LA,Sabine Parish,31.46,-93.61,160
71461,New Llano,LA,Vernon Parish,31.12,-93.29,2220
71462,Noble,LA,Sabine Parish,31.69,-93.68,1290
71463,Oakdale,LA,Allen Parish,30.81,-92.65,6140
71465,Olla,LA,La Salle Parish,31.89,-92.23,2550
71466,Otis,LA,Rapides Parish,31.22,-92.75,480
71467,Pollock,LA,Grant Parish,31.52,-92.4,4570
71468,Provencal,LA,Natchitoches Parish,31.65,-93.2,690
71469,Robeline,LA,Natchitoches Parish,31.69,-93.3,2410
71471,Saint Maurice,LA,Winn Parish,31.78,-92.89,154
71472,Sieper,LA,Rapides Parish,31.19,-92.78,280
71473,Sikes,LA,Winn Parish,32.07,-92.48,330
71474,Simpson,LA,Vernon Parish,31.25,-93.01,675
71475,Slagle,LA,Vernon Parish,31.2,-93.12,252
71477,Tioga,LA,Rapides Parish,31.38,-92.42,1081
71479,Tullos,LA,La Salle Parish,31.82,-92.32,550
71480,Urania,LA,La Salle Parish,31.86,-92.29,642
71483,Winnfield,LA,Winn Parish,31.92,-92.64,6950
71485,Woodworth,LA,Rapides Parish,31.15,-92.5,2390
71486,Zwolle,LA,Sabine Parish,31.64,-93.61,3700
71496,Leesville,LA,Vernon Parish,31.13,-93.27,1023
71497,Natchitoches,LA,Natchitoches Parish,31.75,-93.09,57
71601,Pine Bluff,AR,Jefferson County,34.21,-92.01,9700
71602,White Hall,AR,Jefferson County,34.27,-92.09,13300
71603,Pine Bluff,AR,Jefferson County,34.12,-92.09,23250
71611,Pine Bluff,AR,Jefferson County,34.21,-92.01,1740
71612,White Hall,AR,Jefferson County,34.27,-92.09,566
71613,Pine Bluff,AR,Jefferson County,34.21,-92.01,1231
71630,Arkansas City,AR,Desha County,33.6,-91.2,410
71631,Banks,AR,Bradley County,33.57,-92.26,490
71635,Crossett,AR,Ashley County,33.12,-91.96,9170
71638,Dermott,AR,Chicot County,33.52,-91.43,2090
71639,Dumas,AR,Desha County,33.88,-91.48,4750
71640,Eudora,AR,Chicot County,33.11,-91.26,1890
71642,Fountain Hill,AR,Ashley County,33.39,-91.89,440
71643,Gould,AR,Lincoln County,33.98,-91.56,790
71644,Grady,AR,Lincoln County,34.07,-91.69,590
71646,Hamburg,AR,Ashley County,33.22,-91.79,5150
71647,Hermitage,AR,Bradley County,33.44,-92.17,1320
71651,Jersey,AR,Bradley County,33.34,-92.28,156
71652,Kingsland,AR,Cleveland County,33.86,-92.29,740
71653,Lake Village,AR,Chicot County,33.32,-91.28,3770
71654,Mc Gehee,AR,Desha County,33.62,-91.39,3520
71655,Monticello,AR,Drew County,33.62,-91.79,10780
71656,Monticello,AR,Drew County,33.62,-91.79,118
71657,Monticello,AR,Drew County,33.62,-91.79,1422
71658,Montrose,AR,Ashley County,33.32,-91.56,470
71659,Moscow,AR,Jefferson County,34.15,-91.79,127
71660,New Edinburg,AR,Cleveland County,33.76,-92.19,670
71661,Parkdale,AR,Ashley County,33.12,-91.54,338
71662,Pickens,AR,Desha County,33.84,-91.51,200
71663,Portland,AR,Ashley County,33.23,-91.51,540
71665,Rison,AR,Cleveland County,33.95,-92.19,4640
71666,Rohwer,AR,Desha County,33.76,-91.28,87
71667,Star City,AR,Lincoln County,33.94,-91.84,5950
71670,Tillar,AR,Desha County,33.71,-91.45,970
71671,Warren,AR,Bradley County,33.61,-92.06,6800
71674,Watson,AR,Desha County,33.89,-91.25,490
71675,Wilmar,AR,Drew County,33.62,-91.92,1440
71676,Wilmot,AR,Ashley County,33.05,-91.57,380
71677,Winchester,AR,Drew County,33.77,-91.47,236
71678,Yorktown,AR,Lincoln County,34.02,-91.77,65
71701,Camden,AR,Ouachita County,33.56,-92.84,14160
71711,Camden,AR,Calhoun County,33.64,-92.72,720
71720,Bearden,AR,Ouachita County,33.72,-92.61,1800
71721,Beirne,AR,Clark County,33.85,-93.19,37
71722,Bluff City,AR,Nevada County,33.71,-93.13,125
71724,Calion,AR,Union County,33.32,-92.53,499
71725,Carthage,AR,Dallas County,34.07,-92.55,340
71726,Chidester,AR,Ouachita County,33.69,-93.01,740
71728,Curtis,AR,Clark County,34.01,-92.99,136
71730,El Dorado,AR,Union County,33.21,-92.66,26080
71731,El Dorado,AR,Union County,33.21,-92.66,759
71740,Emerson,AR,Columbia County,33.09,-93.19,1270
71742,Fordyce,AR,Dallas County,33.81,-92.41,3680
71743,Gurdon,AR,Clark County,33.91,-93.14,3060
71744,Hampton,AR,Calhoun County,33.53,-92.46,2410
71745,Harrell,AR,Calhoun County,33.51,-92.4,312
71747,Huttig,AR,Union County,33.04,-92.18,630
71748,Ivan,AR,Dallas County,33.91,-92.44,119
71749,Junction City,AR,Union County,33.02,-92.72,2130
71750,Lawson,AR,Union County,33.23,-92.48,141
71751,Louann,AR,Ouachita County,33.39,-92.79,680
71752,Mc Neil,AR,Columbia County,33.34,-93.2,610
71753,Magnolia,AR,Columbia County,33.27,-93.23,10980
71754,Magnolia,AR,Columbia County,33.27,-93.23,1641
71758,Mount Holly,AR,Union County,33.31,-92.94,360
71759,Norphlet,AR,Union County,33.31,-92.66,833
71762,Smackover,AR,Union County,33.36,-92.73,2040
71763,Sparkman,AR,Dallas County,33.91,-92.84,1110
71764,Stephens,AR,Ouachita County,33.42,-93.06,1280
71765,Strong,AR,Union County,33.14,-92.33,1580
71766,Thornton,AR,Calhoun County,33.77,-92.48,460
71768,El Dorado,AR,Union County,33.1,-92.49,0
71770,Waldo,AR,Columbia County,33.35,-93.29,2510
71772,Whelen Springs,AR,Clark County,33.83,-93.13,73
71801,Hope,AR,Hempstead County,33.66,-93.59,12060
71802,Hope,AR,Hempstead County,33.66,-93.59,1737
71820,Alleene,AR,Little River County,33.8,-94.27,82
71822,Ashdown,AR,Little River County,33.67,-94.12,6440
71823,Ben Lomond,AR,Sevier County,33.83,-94.12,140
71825,Blevins,AR,Hempstead County,33.87,-93.57,570
71826,Bradley,AR,Lafayette County,33.09,-93.65,780
71827,Buckner,AR,Lafayette County,33.35,-93.43,550
71828,Cale,AR,Nevada County,33.62,-93.23,0
71831,Columbus,AR,Hempstead County,33.75,-93.82,169
71832,De Queen,AR,Sevier County,34.04,-94.34,9100
71833,Dierks,AR,Howard County,34.12,-94.01,1640
71834,Doddridge,AR,Miller County,33.11,-93.95,950
71835,Emmet,AR,Nevada County,33.72,-93.46,940
71836,Foreman,AR,Little River County,33.71,-94.39,2140
71837,Fouke,AR,Miller County,33.26,-93.88,4280
71838,Fulton,AR,Hempstead County,33.61,-93.81,710
71839,Garland City,AR,Miller County,33.31,-93.75,262
71840,Genoa,AR,Miller County,33.38,-93.91,474
71841,Gillham,AR,Sevier County,34.16,-94.31,650
71842,Horatio,AR,Sevier County,33.93,-94.35,1760
71844,Laneburg,AR,Nevada County,33.68,-93.34,0
71845,Lewisville,AR,Lafayette County,33.36,-93.57,1470
71846,Lockesburg,AR,Sevier County,33.97,-94.17,2040
71847,Mc Caskill,AR,Hempstead County,33.91,-93.64,500
71851,Mineral Springs,AR,Howard County,33.87,-93.92,1660
71852,Nashville,AR,Howard County,33.94,-93.85,8430
71853,Ogden,AR,Little River County,33.58,-94.04,320
71854,Texarkana,AR,Miller County,33.45,-94.01,28610
71855,Ozan,AR,Hempstead County,33.84,-93.71,510
71857,Prescott,AR,Nevada County,33.8,-93.38,4430
71858,Rosston,AR,Nevada County,33.58,-93.27,1120
71859,Saratoga,AR,Hempstead County,33.77,-93.88,230
71860,Stamps,AR,Lafayette County,33.35,-93.49,1680
71861,Taylor,AR,Columbia County,33.1,-93.46,1550
71862,Washington,AR,Hempstead County,33.77,-93.68,570
71864,Willisville,AR,Nevada County,33.51,-93.29,83
71865,Wilton,AR,Little River County,33.74,-94.15,365
71866,Winthrop,AR,Little River County,33.83,-94.35,500
71901,Hot Springs National Park,AR,Garland County,34.5,-93.05,22630
71902,Hot Springs National Park,AR,Garland County,34.5,-93.05,897
71903,Hot Springs National Park,AR,Garland County,34.5,-93.05,1120
71909,Hot Springs Village,AR,Garland County,34.66,-93,15500
71910,Hot Springs Village,AR,Saline County,34.66,-93,447
71913,Hot Springs National Park,AR,Garland County,34.45,-93.1,36810
71914,Hot Springs National Park,AR,Garland County,34.5,-93.05,1034
71920,Alpine,AR,Clark County,34.24,-93.36,0
71921,Amity,AR,Clark County,34.26,-93.46,2530
71922,Antoine,AR,Pike County,34.03,-93.42,181
71923,Arkadelphia,AR,Clark County,34.12,-93.07,10790
71929,Bismarck,AR,Hot Spring County,34.33,-93.19,3950
71932,Board Camp,AR,Polk County,34.54,-94.1,52
71933,Bonnerdale,AR,Garland County,34.44,-93.34,1100
71935,Caddo Gap,AR,Montgomery County,34.41,-93.64,550
71937,Cove,AR,Polk County,34.43,-94.4,1390
71940,Delight,AR,Pike County,34.02,-93.5,1150
71941,Donaldson,AR,Hot Spring County,34.2,-92.93,1540
71942,Friendship,AR,Hot Spring County,34.22,-93,139
71943,Glenwood,AR,Pike County,34.33,-93.54,3630
71944,Grannis,AR,Polk County,34.24,-94.32,550
71945,Hatfield,AR,Polk County,34.48,-94.37,950
71949,Jessieville,AR,Garland County,34.7,-93.21,1450
71950,Kirby,AR,Pike County,34.26,-93.72,670
71951,Hot Springs National Park,AR,Garland County,34.5,-93.05,0
71952,Langley,AR,Pike County,34.3,-93.84,121
71953,Mena,AR,Polk County,34.58,-94.23,10980
71956,Mountain Pine,AR,Garland County,34.57,-93.17,1440
71957,Mount Ida,AR,Montgomery County,34.55,-93.63,2300
71958,Murfreesboro,AR,Pike County,34.06,-93.69,1900
71959,Newhope,AR,Pike County,34.24,-93.93,560
71960,Norman,AR,Montgomery County,34.45,-93.67,870
71961,Oden,AR,Montgomery County,34.62,-93.78,680
71962,Okolona,AR,Clark County,34,-93.33,560
71964,Pearcy,AR,Garland County,34.43,-93.3,3450
71965,Pencil Bluff,AR,Montgomery County,34.65,-93.74,300
71966,Oden,AR,Montgomery County,34.62,-93.78,0
71968,Royal,AR,Garland County,34.52,-93.32,3870
71969,Sims,AR,Montgomery County,34.66,-93.66,210
71970,Story,AR,Montgomery County,34.67,-93.49,460
71971,Umpire,AR,Howard County,34.28,-94.11,350
71972,Vandervoort,AR,Polk County,34.38,-94.28,300
71973,Wickes,AR,Polk County,34.29,-94.33,1100
71998,Arkadelphia,AR,Clark County,34.13,-93.06,102
71999,Arkadelphia,AR,Clark County,34.13,-93.06,30
72001,Adona,AR,Perry County,35.04,-92.89,350
72002,Alexander,AR,Saline County,34.63,-92.44,15690
72003,Almyra,AR,Arkansas County,34.4,-91.41,630
72004,Altheimer,AR,Jefferson County,34.31,-91.84,840
72005,Amagon,AR,Jackson County,35.56,-91.11,206
72006,Augusta,AR,Woodruff County,35.28,-91.36,1700
72007,Austin,AR,Lonoke County,34.99,-91.98,8550
72010,Bald Knob,AR,White County,35.3,-91.57,4970
72011,Bauxite,AR,Saline County,34.55,-92.52,4190
72012,Beebe,AR,White County,35.07,-91.89,11100
72013,Bee Branch,AR,Van Buren County,35.42,-92.41,1550
72014,Beedeville,AR,Jackson County,35.43,-91.11,113
72015,Benton,AR,Saline County,34.56,-92.57,23210
72016,Bigelow,AR,Perry County,34.99,-92.63,2560
72017,Biscoe,AR,Prairie County,34.9,-91.42,450
72018,Benton,AR,Saline County,34.56,-92.57,1176
72019,Benton,AR,Saline County,34.61,-92.65,25010
72020,Bradford,AR,White County,35.42,-91.45,2870
